url,WeekID,Week Position,Song_caller,Performer_caller,SongID_caller,Instance,Previous Week Position,Peak Position,Weeks on Chart,spotify_genre,spotify_track_id,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
http://www.billboard.com/charts/hot-100/2004-03-13,3/13/2004,52,Perfect,Sara Evans,PerfectSara Evans,1,54,52,8,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'rockabilly', 'soft rock']",7Gpx2fNJiilvrf9Ss8qbit,Rock with Sedaka (Expanded Edition),FALSE,159693,51,0.707,0.643,1,-7.46,0,0.0303,0.456,0,0.281,0.875,123.476,4
http://www.billboard.com/charts/hot-100/2003-11-22,11/22/2003,52,Cowboys Like Us,George Strait,Cowboys Like UsGeorge Strait,1,55,52,8,[],0v1e4a7Hvedrz6vJss0iu9,Blind to Reason,FALSE,258399,46,0.837,0.383,10,-13.166,1,0.0312,0.702,1.26E-06,0.0625,0.776,95.076,4
http://www.billboard.com/charts/hot-100/2011-08-20,8/20/2011,52,Take Over Control,Afrojack Featuring Eva Simons,Take Over ControlAfrojack Featuring Eva Simons,1,55,52,8,[],5234PxG4ie0qvkLsXc9KGe,Yacht Rock,FALSE,189640,3,0.724,0.452,4,-14.559,0,0.0285,0.261,1.27E-05,0.109,0.811,98.38,4
https://www.billboard.com/charts/hot-100/2019-08-10,8/10/2019,52,Callaita,Bad Bunny & Tainy,CallaitaBad Bunny & Tainy,1,55,52,8,[],41DTJjf2ZT7dTuZOKBNKbb,Please Don't Go,FALSE,373600,39,0.725,0.954,8,-7.234,1,0.0375,0.0437,0.0857,0.132,0.594,120.248,4
http://www.billboard.com/charts/hot-100/1964-04-18,4/18/1964,52,Castles In The Sand,Little Stevie Wonder,Castles In The SandLittle Stevie Wonder,1,56,52,8,"['adult standards', 'album rock', 'bubblegum pop', 'country rock', 'disco', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",3STjByGTUmCTxfmWShd7p6,Change Of Heart,FALSE,221893,24,0.625,0.551,7,-9.831,1,0.0312,0.154,3.27E-06,0.408,0.534,98.769,4
http://www.billboard.com/charts/hot-100/1992-11-21,11/21/1992,52,Digging In The Dirt,Peter Gabriel,Digging In The DirtPeter Gabriel,1,57,52,8,"['bubblegum pop', 'classic uk pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",3JYjHeKY0OSnkQGJGvw7P8,Revisited,FALSE,172093,53,0.648,0.472,9,-13.103,1,0.102,0.357,0,0.313,0.907,142.184,4
http://www.billboard.com/charts/hot-100/2005-09-24,9/24/2005,52,Something To Be Proud Of,Montgomery Gentry,Something To Be Proud OfMontgomery Gentry,1,57,52,8,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",7FOJvA3PxiIU0DN3JjQ7jT,Born Sinner,TRUE,241160,74,0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991,4
http://www.billboard.com/charts/hot-100/1997-01-18,1/18/1997,52,Barely Breathing,Duncan Sheik,Barely BreathingDuncan Sheik,1,58,52,8,"['album rock', 'glam metal', 'hard rock', 'rock']",4lbhQdbiTpNP7GowZG8KsM,Firehouse,FALSE,235360,56,0.616,0.807,8,-11.4,1,0.0348,0.000303,2.37E-05,0.193,0.637,111.054,4
http://www.billboard.com/charts/hot-100/2000-08-05,8/5/2000,52,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,Could I Have This Kiss ForeverWhitney Houston & Enrique Iglesias,1,60,52,8,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']",1G391cbiT3v3Cywg8T7DM1,Californication (Deluxe Edition),FALSE,215906,78,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,4
http://www.billboard.com/charts/hot-100/1973-12-29,12/29/1973,52,Rock On,David Essex,Rock OnDavid Essex,1,64,52,8,"['a cappella', 'viral pop']",62Yu8QL1g9pdbvN4XL9Rah,In The Wind,FALSE,177360,54,0.381,0.0848,5,-17.77,1,0.032,0.834,0,0.112,0.557,155.036,4
http://www.billboard.com/charts/hot-100/1990-03-17,3/17/1990,53,Dirty Deeds,Joan Jett,Dirty DeedsJoan Jett,1,36,36,8,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']",1qOwgAjki5VN0G2kXEUCLG,Atlantic Record 40th Anniverary: Hit Single,FALSE,176573,22,0.615,0.389,6,-14.109,1,0.0698,0.626,0,0.262,0.723,81.336,4
http://www.billboard.com/charts/hot-100/2017-02-25,2/25/2017,53,Both,Gucci Mane Featuring Drake,BothGucci Mane Featuring Drake,1,51,41,8,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0M78T1W2eL8DsLgCufoGzM,Give Me The Reason,FALSE,310266,39,0.729,0.534,6,-11.564,1,0.0372,0.035,0.00101,0.054,0.9,143.604,4
http://www.billboard.com/charts/hot-100/2017-10-21,10/21/2017,53,Silence,Marshmello Featuring Khalid,SilenceMarshmello Featuring Khalid,1,55,42,8,"['new wave pop', 'soft rock']",03i9ehMBCqbxKw7wwEycFZ,Out Of The Blue,FALSE,233400,49,0.612,0.796,8,-10.885,1,0.0395,0.124,0.00477,0.0888,0.895,124.854,4
http://www.billboard.com/charts/hot-100/1964-08-29,8/29/1964,53,Angelito,Rene & Rene,AngelitoRene & Rene,1,46,43,8,"['australian alternative rock', 'australian rock', 'dance rock', 'rock']",1CtAzw53AIXKjAemxy4b1j,Diesel And Dust,FALSE,255680,66,0.753,0.427,0,-11.112,1,0.0387,0.00787,0.00065,0.058,0.295,119.18,4
http://www.billboard.com/charts/hot-100/1995-08-19,8/19/1995,53,So Many Tears,2Pac,So Many Tears2Pac,1,49,44,8,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",4f79zDW0EEn7ahOTjiNUn6,Cupid & Psyche 85,FALSE,284120,42,0.721,0.64,4,-11.882,0,0.0661,0.105,0.0394,0.353,0.741,104.576,4
http://www.billboard.com/charts/hot-100/2003-05-03,5/3/2003,53,Concrete Angel,Martina McBride,Concrete AngelMartina McBride,1,47,47,8,"['boy band', 'dance pop']",3uWDev1JIiPQgH6FRX5HyM,Super Hits,FALSE,247226,47,0.661,0.598,3,-6.967,1,0.0359,0.187,0,0.0605,0.653,151.538,4
http://www.billboard.com/charts/hot-100/1959-08-29,8/29/1959,53,Tennessee Stud,Eddy Arnold,Tennessee StudEddy Arnold,1,49,48,8,"['contemporary country', 'country', 'country road', 'oklahoma country']",2WQAknZHrJAEQOFXe0F44P,Blake Shelton,FALSE,230333,63,0.605,0.609,7,-7.063,1,0.0278,0.188,0,0.0982,0.275,119.914,4
http://www.billboard.com/charts/hot-100/1998-04-11,4/11/1998,53,Strawberries,Smooth,StrawberriesSmooth,1,49,49,8,"['adult standards', 'brill building pop', 'classic girl group', 'motown']",2G2YzndIA6jeWFPBXhUjh5,Be My Baby: The Very Best of The Ronettes,FALSE,160906,72,0.511,0.769,4,-7.032,1,0.042,0.181,0,0.0921,0.818,129.657,4
http://www.billboard.com/charts/hot-100/2011-05-07,5/7/2011,53,Did It On'em,Nicki Minaj,Did It On'emNicki Minaj,1,49,49,8,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']",5n6zROqnqMtYXfQ2vazEaz,The Best Of Bobby Vinton,FALSE,144533,39,0.607,0.303,10,-10.065,1,0.0244,0.817,0,0.183,0.555,97.383,4
http://www.billboard.com/charts/hot-100/1985-12-21,12/21/1985,53,Count Me Out,New Edition,Count Me OutNew Edition,1,51,51,8,"['classic garage rock', 'protopunk', 'surf music']",7EjyzZcbLxW7PaaLua9Ksb,Full Metal Jacket (Original Motion Picture Soundtrack),FALSE,137133,52,0.564,0.959,11,-13.125,0,0.0697,0.0149,0.631,0.208,0.829,101.237,4
http://www.billboard.com/charts/hot-100/1967-10-14,10/14/1967,53,Casonova (Your Playing Days Are Over),Ruby Andrews,Casonova (Your Playing Days Are Over)Ruby Andrews,1,53,51,8,"['adult standards', 'brill building pop', 'folk rock', 'lounge']",0AWN35e76cvPxAUms8SojX,Sugar,FALSE,146468,52,0.727,0.382,7,-11.786,1,0.0408,0.664,0,0.076,0.62,108.213,4
http://www.billboard.com/charts/hot-100/2009-01-17,1/17/2009,53,Cowgirls Don't Cry,Brooks & Dunn Featuring Reba McEntire,Cowgirls Don't CryBrooks & Dunn Featuring Reba McEntire,1,52,52,8,"['reggae', 'reggae fusion', 'roots reggae']",0qeKzbUsW0V4ZWRJrHNiD3,Blazzin' Fire,FALSE,229374,68,0.781,0.722,7,-8.376,1,0.0668,0.236,0.00042,0.077,0.532,87.862,4
http://www.billboard.com/charts/hot-100/1970-06-06,6/6/1970,53,Cinnamon Girl,The Gentrys,Cinnamon GirlThe Gentrys,1,54,53,8,"['alternative emo', 'anthem emo', 'dreamo', 'emo', 'melodic hardcore', 'philly indie', 'pop punk', 'progressive post-hardcore']",4O1hNBfX9Ze7SSYnvJdTlI,Balance,FALSE,195000,21,0.655,0.793,11,-5.588,1,0.0465,0.000875,0.0161,0.0631,0.932,134.006,4
http://www.billboard.com/charts/hot-100/1997-08-02,8/2/1997,53,Rhythm Of Love,DJ Company,Rhythm Of LoveDJ Company,1,54,53,8,[],1MeTDprAANy4JqeIkxohn5,Late Night Tales Presents Automatic Soul (Selected and Mixed by Groove Armada's Tom Findlay),FALSE,332486,24,0.869,0.563,10,-9.251,0,0.0588,0.146,1.36E-05,0.077,0.775,110.763,4
http://www.billboard.com/charts/hot-100/2002-10-12,10/12/2002,53,American Child,Phil Vassar,American ChildPhil Vassar,1,54,53,8,"['album rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",3LFdvM7nIV8t02zyhYLvJo,The Seventh One,FALSE,309533,54,0.584,0.414,9,-16.409,0,0.0289,0.13,0.000616,0.064,0.532,97.56,4
http://www.billboard.com/charts/hot-100/2005-04-02,4/2/2005,53,Collide,Howie Day,CollideHowie Day,1,54,53,8,"['country', 'country dawn', 'nashville sound']",6xatfNMI8NkY5XxRHAeiS4,Tears Of Fire: The 25th Anniversary Collection,FALSE,159760,56,0.517,0.246,9,-11.992,1,0.0308,0.788,0.00105,0.133,0.525,105.24,4
http://www.billboard.com/charts/hot-100/1995-06-03,6/3/1995,53,"Crazy Love (From ""Jason's Lyric"")",Brian McKnight,"Crazy Love (From ""Jason's Lyric"")Brian McKnight",1,55,53,8,"['funk', 'minneapolis sound', 'quiet storm']",5R6ol4f8WCUCWNrB7Ymf99,Romance 1600,FALSE,736862,46,0.768,0.612,1,-13.381,1,0.0454,0.0217,0.0239,0.0513,0.878,113.798,4
http://www.billboard.com/charts/hot-100/1984-04-28,4/28/1984,53,Baby Come Back,Billy Rankin,Baby Come BackBilly Rankin,1,56,53,8,"['celtic rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",38xWaVFKaxZlMFvzNff2aW,The Script,FALSE,261426,75,0.63,0.698,10,-4.51,1,0.0244,0.173,0,0.0789,0.529,94.023,4
http://www.billboard.com/charts/hot-100/1992-10-17,10/17/1992,53,Bang Bang,David Sanborn,Bang BangDavid Sanborn,1,56,53,8,"['modern rock', 'rock']",2Z8WuEywRWYTKe1NybPQEW,Blurryface,FALSE,214506,83,0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,4
http://www.billboard.com/charts/hot-100/2013-04-13,4/13/2013,53,Pirate Flag,Kenny Chesney,Pirate FlagKenny Chesney,1,56,53,8,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0fgZUSa7D7aVvv3GfO0A1n,Sex Playlist,TRUE,226580,71,0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.208,0.701,97.448,4
http://www.billboard.com/charts/hot-100/1988-08-06,8/6/1988,53,Boom! There She Was,Scritti Politti Featuring Roger,Boom! There She WasScritti Politti Featuring Roger,1,57,53,8,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat', 'sunshine pop']",6DuLN8tFW0DkH9wsbTHZsX,Red Rubber Ball (A Collection),FALSE,137493,43,0.644,0.459,9,-11.702,1,0.0322,0.657,0,0.0876,0.852,92.801,4
http://www.billboard.com/charts/hot-100/1995-05-06,5/6/1995,53,Close To You,Fun Factory,Close To YouFun Factory,1,57,53,8,"['bossa nova jazz', 'brazilian jazz', 'jazz funk', 'jazz fusion', 'soul jazz']",6ywm0ilJ9ItgXRDg0yrJP1,Live At Felt Forum - The 2001 Concert,FALSE,663133,12,0.448,0.763,0,-11.657,1,0.0493,0.431,0.359,0.291,0.513,117.938,4
http://www.billboard.com/charts/hot-100/2003-12-20,12/20/2003,53,Chicks Dig It,Chris Cagle,Chicks Dig ItChris Cagle,1,57,53,8,"['british invasion', 'bubblegum pop', 'merseybeat', 'rock-and-roll']",2xOEmK42jfYwj0biDzNlW2,Um Um Um Um Um Um (Remastered),FALSE,121003,24,0.444,0.502,11,-13.791,0,0.031,0.472,1.90E-05,0.115,0.484,98.789,4
http://www.billboard.com/charts/hot-100/1988-12-03,12/3/1988,53,Peek-A-Boo,Siouxsie & The Banshees,Peek-A-BooSiouxsie & The Banshees,1,58,53,8,"['adult standards', 'classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']",3TxCVEadoqOUUxDp9gTh2H,The Best Of The Stylistics and More 30th Anniversary Edition,FALSE,239840,48,0.583,0.301,4,-10.598,1,0.0243,0.883,0,0.334,0.337,79.364,3
http://www.billboard.com/charts/hot-100/2001-01-20,1/20/2001,53,Burn,Jo Dee Messina,BurnJo Dee Messina,1,59,53,8,"['classic soul', 'funk', 'instrumental soul', 'memphis soul', 'motown', 'rhythm and blues', 'soul']",315NtKOZZ30iThBRGS13Al,Ooh Bab,FALSE,141800,29,0.746,0.255,10,-15.91,1,0.0314,0.555,0.896,0.077,0.572,106.065,4
http://www.billboard.com/charts/hot-100/1979-04-14,4/14/1979,53,Can You Read My Mind,Maureen McGovern,Can You Read My MindMaureen McGovern,1,60,53,8,"['new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",3HNjLJb6VfoP0VC30TdxyE,Shirley Murdock,FALSE,359000,46,0.421,0.323,8,-9.651,1,0.0452,0.436,0,0.156,0.16,72.288,4
http://www.billboard.com/charts/hot-100/1999-03-13,3/13/1999,53,Powerful Thing,Trisha Yearwood,Powerful ThingTrisha Yearwood,1,60,53,8,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",3OQu3z3okKVmWxSXTTHak5,Still Ghetto,TRUE,245773,58,0.649,0.536,5,-8.804,0,0.132,0.492,0,0.184,0.513,78.935,4
http://www.billboard.com/charts/hot-100/1976-06-19,6/19/1976,54,Rock And Roll Love Letter,Bay City Rollers,Rock And Roll Love LetterBay City Rollers,1,28,28,8,"['disco', 'hi-nrg']",3XIEWK1V9n25PS9Vb6axj5,Born to Be Alive (Original Mix 79),FALSE,188133,66,0.704,0.867,2,-5.808,1,0.0315,0.0846,0,0.206,0.809,131.467,4
http://www.billboard.com/charts/hot-100/1968-02-03,2/3/1968,54,Best Of Both Worlds,Lulu,Best Of Both WorldsLulu,1,54,32,8,"['dance rock', 'disco', 'europop', 'new wave pop', 'soft rock']",7KhhMI6XIc9hwLBSfuZ7By,Fame (Original Motion Picture Soundtrack),FALSE,193360,50,0.411,0.129,7,-15.07,1,0.0358,0.98,2.52E-05,0.085,0.222,136.215,4
http://www.billboard.com/charts/hot-100/1997-11-08,11/8/1997,54,Avenues,Refugee Camp All Stars Featuring Pras (With Ky-mani),AvenuesRefugee Camp All Stars Featuring Pras (With Ky-mani),1,48,35,8,"['disco', 'disco house', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",1SwyDb5qUcLjukFqSCRqxy,Danc,FALSE,501466,40,0.85,0.665,10,-9.404,0,0.0887,0.00961,0.483,0.0885,0.718,123.166,4
http://www.billboard.com/charts/hot-100/2016-01-16,1/16/2016,54,Adventure Of A Lifetime,Coldplay,Adventure Of A LifetimeColdplay,1,55,39,8,"['dance pop', 'latin pop', 'new wave pop', 'soft rock']",3JeTD3IfCntCx3nLSAv56U,Let It Loose,FALSE,235760,44,0.577,0.295,2,-15.448,1,0.044,0.575,7.22E-05,0.0591,0.594,77.938,4
http://www.billboard.com/charts/hot-100/1964-11-07,11/7/1964,54,Teen Beat '65,Sandy Nelson,Teen Beat '65Sandy Nelson,1,44,44,8,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",4AFLFG6pyvhBLC37FbDwc2,The Very Best of Frankie Valli & The 4 Seasons,FALSE,157800,38,0.644,0.52,5,-8.163,1,0.036,0.719,0,0.644,0.715,126.204,4
http://www.billboard.com/charts/hot-100/1992-12-12,12/12/1992,54,Chains Around My Heart,Richard Marx,Chains Around My HeartRichard Marx,1,47,44,8,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",3lWuagNhAzcqOikD5KnBku,The Golden Hits Of The Everly Brothers,FALSE,120306,55,0.61,0.378,2,-9.381,1,0.0279,0.622,0,0.144,0.48,97.166,4
http://www.billboard.com/charts/hot-100/1968-09-07,9/7/1968,54,And Suddenly,The Cherry People,And SuddenlyThe Cherry People,1,45,45,8,[],2EFuKrTmy6wCB9C7Bvyyia,Espérame en Roma,FALSE,197137,36,0.32,0.301,11,-12.301,1,0.0293,0.682,0,0.123,0.217,84.918,4
http://www.billboard.com/charts/hot-100/1969-08-30,8/30/1969,54,Abergavenny,Shannon,AbergavennyShannon,1,47,47,8,"['classic soul', 'disco', 'motown', 'quiet storm', 'soul', 'southern soul']",1uF89mP85UOIKlzYt1Tq49,Stand By Your Man,FALSE,178280,32,0.657,0.639,9,-12.895,1,0.0326,0.417,0,0.117,0.868,111.061,4
http://www.billboard.com/charts/hot-100/1973-07-28,7/28/1973,54,Soul Makossa,Afrique,Soul MakossaAfrique,1,49,47,8,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",4jsiIeVm7ZcCJRpq8opfMa,Bothe,FALSE,172760,25,0.717,0.655,11,-5.818,0,0.125,0.274,0,0.11,0.877,158.636,4
http://www.billboard.com/charts/hot-100/1987-10-10,10/10/1987,54,Dinner With Gershwin,Donna Summer,Dinner With GershwinDonna Summer,1,48,48,8,"['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']",19UFoFiFCs3rTyHKSbvhZk,Don't Cry Out Loud,FALSE,229227,44,0.409,0.521,10,-9.953,1,0.0335,0.226,0,0.132,0.278,76.82,4
http://www.billboard.com/charts/hot-100/1989-05-27,5/27/1989,54,Circle,Edie Brickell & New Bohemians,CircleEdie Brickell & New Bohemians,1,48,48,8,"['alternative r&b', 'dance pop', 'deep pop r&b', 'electropop', 'hip pop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",3jVtllWS5CFFWLQng8sKsr,Aquarius,TRUE,227000,69,0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,4
http://www.billboard.com/charts/hot-100/2009-09-05,9/5/2009,54,So Fine,Sean Paul,So FineSean Paul,1,60,50,8,"['alternative country', 'country', 'country rock', 'folk', 'folk rock', 'lilith', 'mellow gold', 'roots rock', 'singer-songwriter', 'traditional folk']",2bYp7DYfjXULM24FUh9Z3Q,The Very Best Of Rosanne Cash,FALSE,194853,53,0.747,0.568,9,-8.651,0,0.0319,0.475,0.000165,0.127,0.684,121.615,4
http://www.billboard.com/charts/hot-100/2005-04-02,4/2/2005,54,Anything But Mine,Kenny Chesney,Anything But MineKenny Chesney,1,55,53,8,['urban contemporary'],7dox9B92nanss0YuviceR9,Centipede (Expanded Edition),FALSE,270626,31,0.539,0.657,11,-8.485,1,0.0586,0.0793,0.000328,0.183,0.658,117.137,4
http://www.billboard.com/charts/hot-100/1972-07-08,7/8/1972,54,Powder Blue Mercedes Queen,The Raiders,Powder Blue Mercedes QueenThe Raiders,1,54,54,8,['freestyle'],0Y6z0WSMQpTpj4kQArPnmK,Swing Batta Swing!,FALSE,239733,56,0.832,0.726,11,-7.739,0,0.191,0.0283,0,0.0468,0.548,106.118,4
http://www.billboard.com/charts/hot-100/1987-01-17,1/17/1987,54,Caught Up In The Rapture,Anita Baker,Caught Up In The RaptureAnita Baker,1,54,54,8,['nashville sound'],2Krnm3qWdy4VG5vTkT0cDn,Almost Persuaded,FALSE,176360,45,0.251,0.338,8,-11.897,1,0.0382,0.861,0,0.144,0.353,81.642,3
http://www.billboard.com/charts/hot-100/1972-01-01,1/1/1972,54,Ain't Nobody Home,B.B. King,Ain't Nobody HomeB.B. King,1,55,54,8,"['classic uk pop', 'glam rock']",0uPIwcT6OdJ5BAJdYkxVp9,Rock On,FALSE,203917,45,0.676,0.292,11,-14.448,1,0.34,0.723,0.00189,0.433,0.649,74.798,4
http://www.billboard.com/charts/hot-100/1975-03-15,3/15/1975,54,Devil In The Bottle,T.G. Sheppard,Devil In The BottleT.G. Sheppard,1,55,54,8,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'motown', 'rock-and-roll', 'rockabilly']",0fonScmHUzC0MglSLn9saA,Da Doo Ron Ron: The Very Best of The Crystals,FALSE,140120,55,0.535,0.797,3,-7.533,1,0.0459,0.48,3.42E-05,0.144,0.613,148.835,4
http://www.billboard.com/charts/hot-100/1979-02-03,2/3/1979,54,Dancin' Shoes,Faith Band,Dancin' ShoesFaith Band,1,56,54,8,"['diva house', 'hip house']",2QXeYzNsXgtI4YLeyr42aj,Sybil's Greatest Hits,FALSE,243426,44,0.607,0.786,0,-7.081,1,0.0596,0.00552,0.000169,0.0673,0.905,96.569,4
http://www.billboard.com/charts/hot-100/1988-11-12,11/12/1988,54,Cars With The Boom,L'Trimm,Cars With The BoomL'Trimm,1,56,54,8,"['classic soul', 'motown', 'philly soul', 'soul', 'southern soul']",09fqWxSUJHzpFE10gyXToK,The Best Of Joe Simon,FALSE,164826,11,0.59,0.374,7,-13.498,1,0.0248,0.389,0,0.0757,0.639,96.753,4
http://www.billboard.com/charts/hot-100/2013-02-02,2/2/2013,54,One Of Those Nights,Tim McGraw,One Of Those NightsTim McGraw,1,57,54,8,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",0iR5u87eNaxH9VQXQLQ7Db,The Look,FALSE,303680,25,0.651,0.866,0,-9.069,1,0.0317,0.0517,5.95E-05,0.121,0.962,149.258,4
http://www.billboard.com/charts/hot-100/1972-12-16,12/16/1972,54,Dancing In The Moonlight,King Harvest,Dancing In The MoonlightKing Harvest,1,58,54,8,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",7x6SuiiH3fcrsAgfkp2OwQ,Thug Matrimony: Married To The Streets,TRUE,245106,55,0.822,0.673,4,-6.141,0,0.228,0.144,0,0.323,0.85,120.02,4
http://www.billboard.com/charts/hot-100/1976-08-07,8/7/1976,54,Ten Percent,Double Exposure,Ten PercentDouble Exposure,1,58,54,8,"['classic country pop', 'country', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",1DoRzygjRH9VbBdxeh8yAb,Greatest Hits (& Some That Will Be),FALSE,138693,53,0.64,0.133,4,-12.726,1,0.0368,0.913,0.0509,0.112,0.376,117.61,4
http://www.billboard.com/charts/hot-100/1994-10-15,10/15/1994,54,But It's Alright,Huey Lewis & The News,But It's AlrightHuey Lewis & The News,1,58,54,8,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'uk americana']",6vejDalRlBqPrr7s3iwi9U,Now And Zen,FALSE,278520,40,0.614,0.93,11,-4.977,0,0.0649,0.00509,0.00318,0.264,0.509,159.26,4
http://www.billboard.com/charts/hot-100/2013-12-21,12/21/2013,54,Chillin' It,Cole Swindell,Chillin' ItCole Swindell,1,58,54,8,"['alternative r&b', 'ghanaian hip hop']",3G7XYAwtxtoGK7fAm4IlD9,Classic Man,TRUE,226000,66,0.79,0.585,8,-6.058,1,0.0348,0.185,0,0.292,0.585,94.072,4
http://www.billboard.com/charts/hot-100/2008-09-13,9/13/2008,54,She Never Cried In Front Of Me,Toby Keith,She Never Cried In Front Of MeToby Keith,1,59,54,8,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",6enPOmd3vSFpI4jjms8kXN,How Country Feels,FALSE,193773,66,0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17E-06,0.0637,0.769,172.024,4
https://www.billboard.com/charts/hot-100/2017-12-02,12/2/2017,54,Plain Jane,A$AP Ferg Featuring Nicki Minaj,Plain JaneA$AP Ferg Featuring Nicki Minaj,1,59,54,8,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap']",7K4Aq4awgYvDKEJdEvvl4j,Ghetto Fabolous,TRUE,306440,52,0.916,0.821,4,-4.118,0,0.15,0.0528,0,0.0635,0.592,90.04,4
http://www.billboard.com/charts/hot-100/2017-01-21,1/21/2017,54,A Guy With A Girl,Blake Shelton,A Guy With A GirlBlake Shelton,1,60,54,8,"['boy band', 'dance pop', 'europop']",2x1D20z93vGEjtTP07GOOr,Westlife,FALSE,247933,68,0.626,0.532,9,-7.205,1,0.0276,0.296,0,0.123,0.33,130.076,4
http://www.billboard.com/charts/hot-100/1972-03-11,3/11/1972,54,Slippin' Into Darkness,War,Slippin' Into DarknessWar,1,63,54,8,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']",3KzgdYUlqV6TOG7JCmx2Wg,That's All,FALSE,172480,68,0.521,0.516,2,-7.456,0,0.0369,0.723,0,0.257,0.569,136.483,4
http://www.billboard.com/charts/hot-100/2017-05-27,5/27/2017,55,Portland,Drake Featuring Quavo & Travis Scott,PortlandDrake Featuring Quavo & Travis Scott,1,54,9,8,"['adult standards', 'brill building pop', 'merseybeat', 'rock-and-roll']",1EwpgXlVIzs1E7XBZoRVQl,Nipper's Greatests Hits 60's Vol. 1,FALSE,174693,46,0.528,0.394,10,-11.235,1,0.0368,0.751,0,0.173,0.297,102.898,4
http://www.billboard.com/charts/hot-100/2015-05-09,5/9/2015,55,All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney","All DayKanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",1,61,15,8,"['contemporary country', 'country', 'country dawn', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",6xfL1KzGxg48ACVlQE9qXr,Carnival Ride,FALSE,225213,50,0.426,0.784,3,-3.225,1,0.0421,0.306,0,0.0695,0.272,147.939,3
http://www.billboard.com/charts/hot-100/1959-05-16,5/16/1959,55,"""Yep!""",Duane Eddy His Twangy Guitar And The Rebels,"""Yep!""Duane Eddy His Twangy Guitar And The Rebels",1,52,30,8,"['chicano rap', 'gangster rap', 'west coast rap']",47ukoPgAExwBp64F2gQlv2,Back To The Hotel,TRUE,304280,54,0.69,0.38,9,-12.845,1,0.0609,0.000168,0.000533,0.136,0.305,201.697,4
